payment_id,booking_id,customer_id,payment_attempt_time,payment_method,payment_status,payment_error_code,amount,currency,device,country,route_or_destination
PAY000004996,BKG000004996,943934,2014-07-05 13:08:04,credit_card,success,NONE,74.29,USD,mobile,91,19851
PAY000004997,BKG000004997,1135306,2014-01-11 11:20:24,credit_card,success,NONE,448.65,USD,desktop,69,8745
PAY000004998,BKG000004998,582272,2013-02-21 17:49:32,bank_transfer,success,NONE,1092.47,USD,desktop,66,12175
PAY000004999,BKG000004999,298907,2014-05-01 09:10:56,google_pay,success,NONE,195.99,USD,desktop,66,12367
PAY000005000,BKG000005000,815743,2014-08-25 14:40:02,paypal,failed,3DS_FAILED,1171.46,USD,desktop,66,8267
PAY000005001,BKG000005001,226910,2014-05-09 10:45:29,credit_card,success,NONE,314.12,USD,desktop,66,35452
PAY000005002,BKG000005002,161485,2013-10-14 23:36:59,credit_card,success,NONE,250.48,USD,desktop,66,12199
PAY000005003,BKG000005003,968149,2013-02-04 14:46:55,debit_card,success,NONE,881.33,USD,desktop,66,21895
PAY000005004,BKG000005004,1062024,2013-04-09 20:22:40,debit_card,success,NONE,270.56,USD,desktop,66,8216
PAY000005005,BKG000005005,614902,2013-10-20 17:45:39,credit_card,success,NONE,906.56,USD,desktop,66,12132
PAY000005006,BKG000005006,407233,2014-02-06 22:47:40,google_pay,success,NONE,242.48,USD,desktop,66,12715
PAY000005007,BKG000005007,876575,2013-01-22 17:25:26,google_pay,success,NONE,441.22,USD,desktop,66,8266
PAY000005008,BKG000005008,831288,2014-09-29 09:08:55,debit_card,success,NONE,274.93,USD,desktop,66,8260
PAY000005009,BKG000005009,463179,2014-11-17 20:08:45,credit_card,success,NONE,835.49,USD,desktop,1,8221
PAY000005010,BKG000005010,894745,2013-02-05 23:12:52,credit_card,success,NONE,548.82,USD,desktop,66,26357
PAY000005011,BKG000005011,1065736,2013-04-09 18:43:05,paypal,success,NONE,398.25,EUR,mobile,70,18569
PAY000005012,BKG000005012,1065736,2013-04-09 17:09:05,credit_card,success,NONE,421.57,EUR,mobile,70,18569
PAY000005013,BKG000005013,1065736,2013-04-09 17:33:05,credit_card,success,NONE,551.39,EUR,mobile,70,18569
PAY000005014,BKG000005014,746238,2014-09-09 18:50:46,debit_card,success,NONE,262.08,USD,desktop,27,12225
PAY000005015,BKG000005015,942572,2013-06-11 16:32:10,paypal,success,NONE,297.87,USD,desktop,205,613
PAY000005016,BKG000005016,813517,2013-06-19 00:23:06,credit_card,success,NONE,165.71,USD,desktop,66,1493
PAY000005017,BKG000005017,341798,2014-08-07 18:53:13,debit_card,success,NONE,240.24,USD,desktop,205,41554
PAY000005018,BKG000005018,39380,2014-08-21 20:43:03,paypal,success,NONE,230.56,USD,mobile,69,17886
PAY000005019,BKG000005019,423619,2014-06-19 22:06:06,credit_card,success,NONE,603.52,USD,desktop,66,26601
PAY000005020,BKG000005020,786525,2014-08-02 14:13:31,credit_card,failed,AUTH_TIMEOUT,124.94,USD,desktop,66,12575
PAY000005021,BKG000005021,979783,2014-08-10 19:27:21,credit_card,success,NONE,372.3,USD,desktop,1,25561
PAY000005022,BKG000005022,356218,2014-04-16 02:44:54,debit_card,success,NONE,431.34,USD,mobile,66,12206
PAY000005023,BKG000005023,683375,2014-12-18 18:30:54,apple_pay,success,NONE,1838.82,USD,desktop,182,952
PAY000005024,BKG000005024,700953,2014-09-19 13:35:36,credit_card,success,NONE,820.23,USD,desktop,66,8810
PAY000005025,BKG000005025,827307,2013-08-04 00:52:26,apple_pay,success,NONE,264.84,USD,desktop,70,8819
PAY000005026,BKG000005026,961175,2014-03-20 20:09:12,credit_card,success,NONE,603.79,USD,desktop,66,14875
PAY000005027,BKG000005027,273290,2013-08-23 09:01:47,debit_card,success,NONE,199.7,USD,desktop,205,9341
PAY000005028,BKG000005028,88281,2014-12-05 10:07:21,debit_card,failed,CARD_DECLINED,690.33,USD,mobile,66,14846
PAY000005029,BKG000005029,447594,2014-06-25 15:18:51,google_pay,success,NONE,162.6,GBP,desktop,77,4688
PAY000005030,BKG000005030,447594,2014-06-25 14:56:51,credit_card,success,NONE,132.0,GBP,desktop,77,4688
PAY000005031,BKG000005031,914037,2013-03-11 21:24:47,bank_transfer,success,NONE,111.75,USD,desktop,66,14797
PAY000005032,BKG000005032,544878,2013-07-25 11:32:45,credit_card,success,NONE,133.91,USD,desktop,205,26023
PAY000005033,BKG000005033,394151,2014-02-17 21:32:45,credit_card,success,NONE,995.22,USD,desktop,66,8817
PAY000005034,BKG000005034,308456,2013-03-20 20:31:23,google_pay,success,NONE,698.52,USD,desktop,215,8216
PAY000005035,BKG000005035,526835,2013-10-04 13:16:03,credit_card,success,NONE,821.23,USD,desktop,1,468
PAY000005036,BKG000005036,560759,2013-06-14 07:55:36,apple_pay,success,NONE,458.31,USD,desktop,66,11337
PAY000005037,BKG000005037,336250,2014-08-22 20:31:28,credit_card,success,NONE,232.0,USD,desktop,66,26940
PAY000005038,BKG000005038,501591,2014-08-15 15:57:26,debit_card,success,NONE,204.19,USD,desktop,205,12654
PAY000005039,BKG000005039,753366,2013-09-04 19:43:15,credit_card,success,NONE,606.41,USD,desktop,69,11643
PAY000005040,BKG000005040,583111,2014-06-01 12:15:14,credit_card,success,NONE,1034.02,USD,mobile,80,9066
PAY000005041,BKG000005041,352600,2014-09-29 15:57:24,bank_transfer,success,NONE,190.06,USD,desktop,66,8815
PAY000005042,BKG000005042,538604,2013-06-12 22:25:32,credit_card,success,NONE,232.94,USD,desktop,66,8820
PAY000005043,BKG000005043,224317,2014-06-22 17:34:51,credit_card,success,NONE,466.81,USD,desktop,66,8232
PAY000005044,BKG000005044,317050,2014-03-08 13:39:43,credit_card,success,NONE,194.95,USD,desktop,66,27606
PAY000005045,BKG000005045,1084677,2014-03-25 16:21:04,paypal,success,NONE,761.79,USD,mobile,188,8814
PAY000005046,BKG000005046,552039,2013-10-28 10:24:13,paypal,success,NONE,148.0,USD,desktop,66,26344
PAY000005047,BKG000005047,572988,2014-08-12 23:43:39,credit_card,success,NONE,309.6,USD,desktop,66,64627
PAY000005048,BKG000005048,105232,2013-03-31 21:42:10,debit_card,success,NONE,223.96,USD,desktop,66,12387
PAY000005049,BKG000005049,343358,2013-03-21 17:52:59,bank_transfer,success,NONE,1115.9,USD,desktop,66,8816
PAY000005050,BKG000005050,83530,2014-12-16 01:30:31,paypal,success,NONE,368.88,EUR,mobile,119,18569
PAY000005051,BKG000005051,696810,2014-06-02 16:19:56,credit_card,success,NONE,380.15,USD,desktop,66,12008
PAY000005052,BKG000005052,288708,2014-08-14 22:16:00,credit_card,success,NONE,446.64,USD,desktop,66,24860
PAY000005053,BKG000005053,288708,2014-08-14 22:26:00,credit_card,success,NONE,547.31,USD,desktop,66,24860
PAY000005054,BKG000005054,534088,2014-09-04 15:54:22,debit_card,success,NONE,312.49,USD,desktop,66,25523
PAY000005055,BKG000005055,695620,2013-08-30 19:15:42,debit_card,success,NONE,578.73,USD,desktop,69,23631
PAY000005056,BKG000005056,358171,2014-08-16 13:53:43,credit_card,success,NONE,3784.31,GBP,desktop,77,8267
PAY000005057,BKG000005057,996312,2014-12-31 21:51:30,debit_card,success,NONE,1020.9,EUR,desktop,3,14908
PAY000005058,BKG000005058,114945,2014-09-18 18:46:30,debit_card,success,NONE,642.99,USD,desktop,66,8791
PAY000005059,BKG000005059,649678,2014-03-05 16:40:54,credit_card,success,NONE,269.44,USD,desktop,66,8275
PAY000005060,BKG000005060,566284,2013-11-24 02:19:02,apple_pay,success,NONE,351.23,USD,desktop,205,8791
PAY000005061,BKG000005061,360278,2013-03-03 15:45:39,bank_transfer,success,NONE,399.64,USD,desktop,149,48970
PAY000005062,BKG000005062,785174,2014-08-13 23:32:12,debit_card,success,NONE,116.66,USD,desktop,215,22219
PAY000005063,BKG000005063,290067,2014-06-05 10:40:13,credit_card,success,NONE,1035.1,USD,desktop,66,8856
PAY000005064,BKG000005064,700219,2014-08-16 21:19:24,paypal,success,NONE,762.26,USD,desktop,46,17563
PAY000005065,BKG000005065,700219,2014-08-16 18:55:24,credit_card,failed,CARD_DECLINED,689.44,USD,desktop,46,17563
PAY000005066,BKG000005066,419671,2014-04-24 21:13:14,bank_transfer,failed,AUTH_TIMEOUT,455.44,USD,mobile,66,26051
PAY000005067,BKG000005067,150766,2013-03-01 10:52:28,apple_pay,success,NONE,140.11,USD,desktop,66,17869
PAY000005068,BKG000005068,274188,2014-05-16 16:49:12,credit_card,success,NONE,244.03,EUR,desktop,3,8241
PAY000005069,BKG000005069,910108,2014-05-01 10:10:18,bank_transfer,success,NONE,218.98,USD,desktop,66,119
PAY000005070,BKG000005070,522978,2014-04-07 10:13:00,credit_card,success,NONE,223.18,USD,desktop,205,17327
PAY000005071,BKG000005071,749612,2014-06-27 00:21:15,bank_transfer,success,NONE,331.6,USD,mobile,66,8278
PAY000005072,BKG000005072,300974,2014-12-05 13:29:30,credit_card,success,NONE,2574.99,EUR,desktop,119,21084
PAY000005073,BKG000005073,643127,2014-04-09 10:07:27,bank_transfer,success,NONE,242.11,USD,desktop,205,11976
PAY000005074,BKG000005074,709550,2013-06-15 11:11:49,credit_card,success,NONE,756.32,USD,mobile,66,8791
PAY000005075,BKG000005075,356426,2013-10-30 15:01:08,debit_card,success,NONE,208.76,USD,mobile,66,12008
PAY000005076,BKG000005076,179256,2014-07-10 13:04:59,credit_card,success,NONE,177.39,USD,desktop,205,45134
PAY000005077,BKG000005077,222073,2014-12-26 23:52:29,debit_card,success,NONE,691.17,USD,desktop,205,8822
PAY000005078,BKG000005078,854355,2013-02-18 17:17:27,apple_pay,success,NONE,245.86,USD,desktop,66,11984
PAY000005079,BKG000005079,400088,2014-11-11 15:32:01,debit_card,success,NONE,922.34,USD,desktop,66,8745
PAY000005080,BKG000005080,558958,2014-05-09 10:46:57,debit_card,success,NONE,521.22,USD,desktop,66,27559
PAY000005081,BKG000005081,823209,2014-04-13 22:56:29,debit_card,success,NONE,184.58,USD,desktop,205,1810
PAY000005082,BKG000005082,496906,2014-12-11 12:50:36,paypal,success,NONE,196.39,USD,desktop,205,26460
PAY000005083,BKG000005083,128160,2014-10-01 17:14:47,google_pay,success,NONE,73.24,USD,desktop,52,8234
PAY000005084,BKG000005084,163194,2014-03-19 21:17:30,debit_card,success,NONE,266.97,USD,desktop,66,12548
PAY000005085,BKG000005085,1000372,2014-07-02 11:22:08,apple_pay,success,NONE,2041.92,USD,desktop,103,18764
PAY000005086,BKG000005086,393648,2014-08-16 14:19:58,credit_card,success,NONE,794.95,EUR,desktop,70,8505
PAY000005087,BKG000005087,145020,2013-12-31 18:22:47,credit_card,success,NONE,225.57,USD,desktop,205,8260
PAY000005088,BKG000005088,605899,2014-04-14 11:31:41,credit_card,success,NONE,237.49,USD,desktop,66,3908
PAY000005089,BKG000005089,20896,2014-10-20 13:48:13,paypal,success,NONE,537.44,USD,desktop,66,21593
PAY000005090,BKG000005090,456081,2014-12-21 19:44:32,debit_card,success,NONE,708.96,USD,desktop,66,11315
PAY000005091,BKG000005091,885733,2013-05-28 17:34:28,paypal,failed,PAYMENT_PROVIDER_ERROR,177.28,USD,desktop,205,8250
PAY000005092,BKG000005092,396781,2014-10-16 12:34:39,credit_card,success,NONE,225.81,USD,desktop,48,8788
PAY000005093,BKG000005093,548329,2014-09-05 17:22:04,paypal,success,NONE,103.11,USD,desktop,66,4492
PAY000005094,BKG000005094,320264,2013-02-19 12:31:49,apple_pay,success,NONE,4435.1,USD,mobile,59,39090
PAY000005095,BKG000005095,958698,2013-04-05 22:32:23,paypal,success,NONE,132.03,USD,desktop,66,12453
PAY000005096,BKG000005096,3300,2014-03-08 02:48:35,paypal,failed,CARD_DECLINED,776.33,EUR,desktop,3,8224
PAY000005097,BKG000005097,131556,2013-03-06 01:26:50,credit_card,success,NONE,343.55,USD,mobile,66,1901
PAY000005098,BKG000005098,109074,2014-09-26 08:03:21,credit_card,failed,3DS_FAILED,199.26,USD,desktop,66,1725
PAY000005099,BKG000005099,995315,2014-07-13 19:34:24,google_pay,success,NONE,122.98,USD,mobile,62,8813
PAY000005100,BKG000005100,466173,2013-03-09 21:18:45,paypal,success,NONE,379.98,EUR,desktop,229,20224
PAY000005101,BKG000005101,595038,2014-01-08 20:14:37,credit_card,success,NONE,143.41,USD,desktop,205,12662
PAY000005102,BKG000005102,683213,2014-11-29 19:06:51,paypal,success,NONE,1396.86,USD,desktop,68,11643
PAY000005103,BKG000005103,1021268,2013-05-29 07:39:27,credit_card,success,NONE,560.5,USD,mobile,66,8251
PAY000005104,BKG000005104,559903,2013-02-11 10:38:47,credit_card,success,NONE,644.16,USD,desktop,66,1744
PAY000005105,BKG000005105,133086,2013-10-17 07:13:48,paypal,success,NONE,175.67,USD,desktop,205,50881
PAY000005106,BKG000005106,115680,2014-06-19 19:53:20,paypal,success,NONE,735.72,USD,desktop,66,42630
PAY000005107,BKG000005107,592879,2014-04-18 23:08:53,credit_card,success,NONE,209.79,USD,mobile,66,44045
PAY000005108,BKG000005108,773412,2014-10-26 09:57:38,credit_card,success,NONE,567.68,USD,desktop,66,8250
PAY000005109,BKG000005109,422114,2013-10-01 16:55:28,bank_transfer,success,NONE,535.63,USD,desktop,32,23025
PAY000005110,BKG000005110,776389,2014-11-25 20:29:09,credit_card,success,NONE,511.5,USD,desktop,66,8250
PAY000005111,BKG000005111,770982,2014-04-16 14:40:50,credit_card,success,NONE,539.53,USD,desktop,66,8233
PAY000005112,BKG000005112,1026535,2014-07-15 18:15:23,credit_card,success,NONE,260.68,USD,desktop,66,3107
PAY000005113,BKG000005113,645163,2014-02-13 15:20:39,bank_transfer,success,NONE,357.26,USD,desktop,66,8213
PAY000005114,BKG000005114,54750,2014-09-07 10:54:54,credit_card,success,NONE,141.69,USD,desktop,69,8745
PAY000005115,BKG000005115,619216,2013-08-19 17:13:41,bank_transfer,success,NONE,210.52,GBP,desktop,195,53932
PAY000005116,BKG000005116,616032,2014-09-19 13:07:52,bank_transfer,success,NONE,167.65,USD,desktop,66,8250
PAY000005117,BKG000005117,898960,2014-10-22 13:34:02,debit_card,failed,CARD_DECLINED,1518.41,USD,desktop,66,53146
PAY000005118,BKG000005118,653827,2014-09-23 13:49:51,credit_card,success,NONE,499.04,USD,desktop,66,8288
PAY000005119,BKG000005119,1067677,2014-03-29 16:05:23,credit_card,success,NONE,433.89,USD,desktop,1,8220
PAY000005120,BKG000005120,522596,2013-03-17 13:37:56,credit_card,success,NONE,140.26,USD,desktop,205,26022
PAY000005121,BKG000005121,537133,2014-10-13 14:06:51,apple_pay,success,NONE,104.36,USD,desktop,66,8741
PAY000005122,BKG000005122,144220,2013-02-13 20:04:30,credit_card,success,NONE,366.66,USD,desktop,66,8250
PAY000005123,BKG000005123,826848,2014-11-13 20:48:16,credit_card,success,NONE,366.75,USD,desktop,66,11923
PAY000005124,BKG000005124,484205,2014-10-29 04:14:08,bank_transfer,success,NONE,390.44,USD,desktop,66,8273
PAY000005125,BKG000005125,384804,2013-04-01 11:53:29,credit_card,success,NONE,134.12,USD,desktop,66,21264
PAY000005126,BKG000005126,852573,2014-06-24 18:46:01,credit_card,success,NONE,211.92,USD,mobile,66,12466
PAY000005127,BKG000005127,1155930,2014-10-02 22:39:42,apple_pay,success,NONE,171.35,EUR,desktop,3,8250
PAY000005128,BKG000005128,13210,2013-01-24 19:05:12,credit_card,success,NONE,193.64,EUR,desktop,3,12209
PAY000005129,BKG000005129,1147643,2014-04-17 09:53:34,credit_card,success,NONE,747.01,USD,desktop,66,28443
PAY000005130,BKG000005130,272005,2014-10-06 19:49:14,debit_card,success,NONE,250.01,USD,desktop,66,26943
PAY000005131,BKG000005131,1182326,2014-06-16 21:16:59,apple_pay,success,NONE,136.12,USD,desktop,66,8254
PAY000005132,BKG000005132,709576,2014-02-12 07:25:38,apple_pay,failed,CARD_DECLINED,765.19,USD,desktop,66,8791
PAY000005133,BKG000005133,763946,2014-02-27 17:57:41,paypal,success,NONE,231.03,USD,desktop,66,8218
PAY000005134,BKG000005134,1124222,2013-02-02 12:33:51,debit_card,success,NONE,269.27,USD,desktop,66,25032
PAY000005135,BKG000005135,486773,2013-04-22 21:46:55,credit_card,success,NONE,359.44,EUR,desktop,167,43150
PAY000005136,BKG000005136,1097649,2014-05-26 02:23:41,credit_card,success,NONE,155.69,USD,desktop,205,55658
PAY000005137,BKG000005137,966553,2014-09-09 10:08:41,bank_transfer,success,NONE,277.1,USD,desktop,66,11924
PAY000005138,BKG000005138,960241,2014-11-30 04:12:57,apple_pay,success,NONE,186.82,USD,desktop,46,4284
PAY000005139,BKG000005139,1131042,2014-09-29 09:45:25,google_pay,success,NONE,207.16,USD,desktop,66,12132
PAY000005140,BKG000005140,148533,2014-10-16 11:28:37,debit_card,success,NONE,848.52,USD,desktop,205,7635
PAY000005141,BKG000005141,10131,2013-01-08 01:08:50,debit_card,success,NONE,414.32,EUR,desktop,66,12823
PAY000005142,BKG000005142,62163,2014-07-17 11:10:40,credit_card,success,NONE,180.69,USD,desktop,66,8847
PAY000005143,BKG000005143,1098924,2014-01-30 16:30:50,credit_card,success,NONE,161.94,USD,desktop,66,8233
PAY000005144,BKG000005144,694869,2013-07-22 18:04:34,credit_card,success,NONE,802.65,USD,mobile,66,21405
PAY000005145,BKG000005145,565982,2013-10-28 08:49:56,bank_transfer,success,NONE,1379.97,USD,desktop,182,8268
PAY000005146,BKG000005146,976166,2014-04-09 12:03:19,debit_card,success,NONE,239.38,USD,desktop,66,8274
PAY000005147,BKG000005147,844240,2014-07-24 09:39:20,credit_card,success,NONE,185.75,USD,desktop,66,11921
PAY000005148,BKG000005148,169542,2014-03-13 13:28:43,google_pay,failed,INSUFFICIENT_FUNDS,196.73,USD,desktop,66,12261
PAY000005149,BKG000005149,213314,2014-09-04 17:20:00,apple_pay,failed,CARD_DECLINED,167.35,USD,desktop,69,8788
PAY000005150,BKG000005150,987003,2014-01-21 12:33:56,bank_transfer,success,NONE,1582.35,USD,desktop,63,8272
PAY000005151,BKG000005151,302615,2014-08-22 02:13:44,credit_card,failed,INSUFFICIENT_FUNDS,403.47,USD,mobile,85,64167
PAY000005152,BKG000005152,1196959,2013-07-20 12:49:56,paypal,success,NONE,255.93,USD,desktop,1,23684
PAY000005153,BKG000005153,890529,2014-10-01 14:40:28,credit_card,success,NONE,203.92,USD,desktop,66,8747
PAY000005154,BKG000005154,159042,2014-07-29 13:31:15,apple_pay,failed,INSUFFICIENT_FUNDS,197.72,USD,desktop,66,21572
PAY000005155,BKG000005155,804167,2014-08-31 04:48:21,google_pay,success,NONE,515.24,USD,mobile,119,12795
PAY000005156,BKG000005156,662406,2014-07-09 18:20:59,credit_card,failed,CARD_DECLINED,1150.22,USD,desktop,66,12228
PAY000005157,BKG000005157,718528,2014-02-12 01:22:15,credit_card,success,NONE,532.2,USD,desktop,66,268
PAY000005158,BKG000005158,757794,2014-08-09 01:45:17,credit_card,success,NONE,616.56,EUR,desktop,3,1072
PAY000005159,BKG000005159,1022480,2014-09-10 18:12:31,bank_transfer,success,NONE,599.77,USD,desktop,66,8230
PAY000005160,BKG000005160,559176,2014-07-03 18:25:19,google_pay,success,NONE,194.3,USD,mobile,66,8250
PAY000005161,BKG000005161,499033,2013-10-01 15:59:54,credit_card,success,NONE,120.13,USD,desktop,1,18046
PAY000005162,BKG000005162,889403,2013-11-10 17:28:53,credit_card,success,NONE,443.12,USD,desktop,66,8268
PAY000005163,BKG000005163,446707,2014-11-23 20:56:40,credit_card,success,NONE,440.03,USD,desktop,66,8223
PAY000005164,BKG000005164,1135286,2013-12-29 11:16:32,debit_card,success,NONE,207.1,USD,desktop,215,12696
PAY000005165,BKG000005165,855969,2013-01-30 22:51:02,credit_card,success,NONE,609.01,USD,desktop,66,8272
PAY000005166,BKG000005166,1157123,2013-09-13 17:09:43,paypal,success,NONE,213.46,USD,desktop,69,45032
PAY000005167,BKG000005167,1169226,2013-09-20 01:42:07,credit_card,success,NONE,302.99,EUR,mobile,3,8282
PAY000005168,BKG000005168,1122756,2014-04-01 13:33:37,credit_card,success,NONE,235.76,USD,desktop,66,25803
PAY000005169,BKG000005169,806485,2013-04-12 19:24:46,credit_card,success,NONE,229.38,USD,mobile,66,17563
PAY000005170,BKG000005170,500898,2014-08-11 05:36:41,credit_card,success,NONE,246.66,USD,mobile,69,11940
PAY000005171,BKG000005171,39064,2014-12-01 18:46:32,paypal,success,NONE,77.34,USD,desktop,66,27279
PAY000005172,BKG000005172,1130028,2014-12-23 22:55:48,paypal,success,NONE,440.21,EUR,desktop,167,8279
PAY000005173,BKG000005173,356316,2014-12-16 07:44:22,credit_card,success,NONE,119.18,USD,desktop,66,64627
PAY000005174,BKG000005174,448768,2014-10-14 11:37:46,debit_card,success,NONE,168.23,USD,desktop,1,53920
PAY000005175,BKG000005175,75798,2014-06-11 10:43:04,credit_card,success,NONE,394.5,USD,desktop,66,24374
PAY000005176,BKG000005176,534251,2014-11-24 14:24:18,paypal,success,NONE,132.42,USD,desktop,205,25965
PAY000005177,BKG000005177,1076135,2013-03-16 12:24:43,credit_card,success,NONE,1670.01,USD,desktop,66,49086
PAY000005178,BKG000005178,206637,2013-08-13 05:21:47,paypal,success,NONE,243.8,USD,desktop,66,9147
PAY000005179,BKG000005179,618329,2014-01-08 15:33:23,credit_card,success,NONE,442.6,GBP,desktop,77,8745
PAY000005180,BKG000005180,407794,2014-04-16 11:07:40,credit_card,success,NONE,158.36,USD,desktop,66,8277
PAY000005181,BKG000005181,336500,2014-02-23 07:34:08,bank_transfer,success,NONE,210.13,USD,desktop,66,8267
PAY000005182,BKG000005182,475263,2014-12-05 22:51:12,bank_transfer,failed,3DS_FAILED,343.99,USD,desktop,66,11924
PAY000005183,BKG000005183,488785,2014-12-29 22:35:34,debit_card,failed,AUTH_TIMEOUT,417.93,USD,desktop,66,12654
PAY000005184,BKG000005184,491486,2014-07-25 16:40:11,credit_card,success,NONE,271.47,USD,desktop,205,8811
PAY000005185,BKG000005185,915316,2014-06-09 17:10:51,debit_card,success,NONE,875.04,USD,desktop,93,874
PAY000005186,BKG000005186,659584,2013-06-13 01:17:38,credit_card,success,NONE,254.83,USD,desktop,198,25658
PAY000005187,BKG000005187,324233,2013-04-14 12:22:46,credit_card,success,NONE,158.16,USD,desktop,205,26023
PAY000005188,BKG000005188,367249,2014-08-21 21:07:17,debit_card,success,NONE,196.5,USD,desktop,133,8407
PAY000005189,BKG000005189,1055524,2014-01-30 06:10:46,credit_card,success,NONE,178.05,USD,desktop,66,17859
PAY000005190,BKG000005190,135575,2014-06-04 11:40:51,debit_card,success,NONE,781.71,USD,desktop,66,12603
PAY000005191,BKG000005191,1111038,2014-01-02 18:50:25,debit_card,success,NONE,263.15,USD,desktop,66,9068
PAY000005192,BKG000005192,181727,2013-07-24 19:30:47,credit_card,success,NONE,336.19,USD,desktop,66,35991
PAY000005193,BKG000005193,1022161,2014-04-25 23:03:32,credit_card,failed,CARD_DECLINED,2195.18,USD,desktop,205,8279
PAY000005194,BKG000005194,1162142,2014-11-29 17:45:40,credit_card,success,NONE,852.55,USD,desktop,235,44281
PAY000005195,BKG000005195,841563,2013-06-06 00:56:18,bank_transfer,success,NONE,534.68,USD,desktop,66,8254
PAY000005196,BKG000005196,1130741,2013-04-26 17:28:23,credit_card,success,NONE,214.45,USD,desktop,66,53466
PAY000005197,BKG000005197,223221,2013-05-15 23:50:54,credit_card,failed,CARD_DECLINED,188.39,USD,desktop,5,21632
PAY000005198,BKG000005198,110572,2013-03-04 21:35:01,apple_pay,success,NONE,725.1,USD,desktop,66,8791
PAY000005199,BKG000005199,195862,2013-04-09 18:06:15,paypal,success,NONE,124.0,USD,desktop,205,8289
PAY000005200,BKG000005200,298645,2013-12-25 16:18:37,credit_card,success,NONE,543.57,USD,desktop,205,42630
PAY000005201,BKG000005201,825683,2014-10-29 18:57:50,credit_card,success,NONE,329.8,USD,desktop,69,8614
PAY000005202,BKG000005202,235482,2014-03-11 00:07:25,debit_card,success,NONE,1391.61,USD,desktop,68,8267
PAY000005203,BKG000005203,698813,2014-02-17 13:04:54,credit_card,failed,INSUFFICIENT_FUNDS,227.25,USD,desktop,46,9842
PAY000005204,BKG000005204,623026,2014-12-27 03:01:45,debit_card,success,NONE,463.8,USD,desktop,66,1531
PAY000005205,BKG000005205,778132,2013-06-16 09:24:53,google_pay,success,NONE,1620.78,USD,mobile,66,8279
PAY000005206,BKG000005206,143166,2014-03-21 08:03:28,paypal,failed,INSUFFICIENT_FUNDS,1418.98,USD,mobile,66,16864
PAY000005207,BKG000005207,463499,2014-06-16 17:51:12,debit_card,success,NONE,782.48,USD,mobile,209,12057
PAY000005208,BKG000005208,550504,2013-08-28 18:54:21,google_pay,success,NONE,696.1,USD,desktop,66,7635
PAY000005209,BKG000005209,486878,2014-02-17 18:26:51,apple_pay,failed,3DS_FAILED,143.4,USD,desktop,66,12319
PAY000005210,BKG000005210,217943,2014-09-08 00:38:42,debit_card,success,NONE,443.61,USD,mobile,66,8855
PAY000005211,BKG000005211,1146381,2014-04-19 17:50:33,apple_pay,success,NONE,134.79,USD,mobile,205,11951
PAY000005212,BKG000005212,1087534,2014-03-26 20:50:04,paypal,failed,CARD_DECLINED,1574.26,USD,desktop,66,8268
PAY000005213,BKG000005213,821014,2013-09-01 12:52:36,apple_pay,success,NONE,297.3,USD,desktop,205,22270
PAY000005214,BKG000005214,1149199,2014-02-28 22:41:36,credit_card,success,NONE,1394.43,USD,mobile,66,8268
PAY000005215,BKG000005215,641766,2013-05-11 02:44:34,credit_card,success,NONE,137.41,USD,desktop,63,25972
PAY000005216,BKG000005216,315289,2014-05-14 21:46:15,paypal,success,NONE,1205.85,USD,desktop,3,23541
PAY000005217,BKG000005217,1182358,2013-07-06 01:23:05,credit_card,success,NONE,210.46,EUR,desktop,3,12000
PAY000005218,BKG000005218,728480,2014-03-10 18:44:53,debit_card,failed,INSUFFICIENT_FUNDS,518.24,USD,desktop,1,8745
PAY000005219,BKG000005219,45512,2014-02-26 20:37:56,bank_transfer,success,NONE,1408.16,USD,desktop,66,8791
PAY000005220,BKG000005220,777629,2013-03-05 09:28:02,paypal,success,NONE,248.03,USD,desktop,205,8267
PAY000005221,BKG000005221,894372,2013-06-25 15:34:56,credit_card,success,NONE,2224.87,USD,desktop,66,8250
PAY000005222,BKG000005222,793064,2013-09-13 14:01:54,credit_card,success,NONE,230.38,USD,desktop,66,27348
PAY000005223,BKG000005223,797573,2014-06-08 13:23:39,debit_card,success,NONE,194.41,EUR,desktop,0,22402
PAY000005224,BKG000005224,444160,2014-06-22 15:58:18,credit_card,success,NONE,248.45,EUR,desktop,3,8279
PAY000005225,BKG000005225,384932,2014-02-12 15:43:26,debit_card,success,NONE,82.0,USD,desktop,66,8254
PAY000005226,BKG000005226,1104970,2014-04-14 17:44:20,paypal,success,NONE,433.18,USD,desktop,55,8245
PAY000005227,BKG000005227,1173353,2014-12-16 16:15:22,google_pay,failed,INSUFFICIENT_FUNDS,147.26,USD,desktop,66,8278
PAY000005228,BKG000005228,534337,2014-07-16 18:50:10,credit_card,success,NONE,3591.85,USD,desktop,235,17584
PAY000005229,BKG000005229,205056,2014-04-09 14:14:29,credit_card,success,NONE,388.82,USD,mobile,66,16883
PAY000005230,BKG000005230,867354,2014-12-09 10:28:31,bank_transfer,success,NONE,265.94,USD,desktop,66,25588
PAY000005231,BKG000005231,679990,2014-12-03 11:22:26,credit_card,success,NONE,227.02,USD,desktop,66,8793
PAY000005232,BKG000005232,26700,2014-03-09 21:45:43,paypal,success,NONE,125.63,USD,desktop,66,25331
PAY000005233,BKG000005233,946716,2013-04-02 21:54:32,paypal,success,NONE,820.34,USD,mobile,66,8279
