refund_id,booking_id,payment_id,refund_requested,refund_status,refund_reason,refund_amount,refund_request_time
REF000003700,BKG000004055,PAY000004055,False,not_requested,not_requested,0.0,
REF000003701,BKG000004056,PAY000004056,False,not_requested,not_requested,0.0,
REF000003702,BKG000004057,PAY000004057,True,approved,customer_cancelled,624.58,2013-07-29 18:44:02
REF000003703,BKG000004058,PAY000004058,False,not_requested,not_requested,0.0,
REF000003704,BKG000004059,PAY000004059,False,not_requested,not_requested,0.0,
REF000003705,BKG000004060,PAY000004060,False,not_requested,not_requested,0.0,
REF000003706,BKG000004061,PAY000004061,False,not_requested,not_requested,0.0,
REF000003707,BKG000004062,PAY000004062,False,not_requested,not_requested,0.0,
REF000003708,BKG000004063,PAY000004063,False,not_requested,not_requested,0.0,
REF000003709,BKG000004064,PAY000004064,False,not_requested,not_requested,0.0,
REF000003710,BKG000004065,PAY000004065,False,not_requested,not_requested,0.0,
REF000003711,BKG000004066,PAY000004066,False,not_requested,not_requested,0.0,
REF000003712,BKG000004067,PAY000004067,False,not_requested,not_requested,0.0,
REF000003713,BKG000004068,PAY000004068,False,not_requested,not_requested,0.0,
REF000003714,BKG000004069,PAY000004069,False,not_requested,not_requested,0.0,
REF000003715,BKG000004070,PAY000004070,False,not_requested,not_requested,0.0,
REF000003716,BKG000004071,PAY000004071,False,not_requested,not_requested,0.0,
REF000003717,BKG000004072,PAY000004072,False,not_requested,not_requested,0.0,
REF000003718,BKG000004073,PAY000004073,False,not_requested,not_requested,0.0,
REF000003719,BKG000004074,PAY000004074,False,not_requested,not_requested,0.0,
REF000003720,BKG000004075,PAY000004075,False,not_requested,not_requested,0.0,
REF000003721,BKG000004076,PAY000004076,False,not_requested,not_requested,0.0,
REF000003722,BKG000004077,PAY000004077,False,not_requested,not_requested,0.0,
REF000003723,BKG000004078,PAY000004078,False,not_requested,not_requested,0.0,
REF000003724,BKG000004079,PAY000004079,False,not_requested,not_requested,0.0,
REF000003725,BKG000004080,PAY000004080,False,not_requested,not_requested,0.0,
REF000003726,BKG000004081,PAY000004081,True,approved,customer_cancelled,392.53,2014-11-10 03:59:35
REF000003727,BKG000004082,PAY000004082,False,not_requested,not_requested,0.0,
REF000003728,BKG000004083,PAY000004083,False,not_requested,not_requested,0.0,
REF000003729,BKG000004084,PAY000004084,False,not_requested,not_requested,0.0,
REF000003730,BKG000004085,PAY000004085,False,not_requested,not_requested,0.0,
REF000003731,BKG000004086,PAY000004086,True,approved,customer_cancelled,279.54,2014-08-02 19:32:26
REF000003732,BKG000004087,PAY000004087,False,not_requested,not_requested,0.0,
REF000003733,BKG000004089,PAY000004089,False,not_requested,not_requested,0.0,
REF000003734,BKG000004090,PAY000004090,False,not_requested,not_requested,0.0,
REF000003735,BKG000004091,PAY000004091,False,not_requested,not_requested,0.0,
REF000003736,BKG000004092,PAY000004092,False,not_requested,not_requested,0.0,
REF000003737,BKG000004093,PAY000004093,False,not_requested,not_requested,0.0,
REF000003738,BKG000004094,PAY000004094,False,not_requested,not_requested,0.0,
REF000003739,BKG000004095,PAY000004095,False,not_requested,not_requested,0.0,
REF000003740,BKG000004096,PAY000004096,True,approved,customer_cancelled,214.32,2015-01-06 19:19:36
REF000003741,BKG000004097,PAY000004097,False,not_requested,not_requested,0.0,
REF000003742,BKG000004098,PAY000004098,False,not_requested,not_requested,0.0,
REF000003743,BKG000004099,PAY000004099,False,not_requested,not_requested,0.0,
REF000003744,BKG000004100,PAY000004100,False,not_requested,not_requested,0.0,
REF000003745,BKG000004101,PAY000004101,True,rejected,payment_dispute,0.0,2014-11-11 17:27:54
REF000003746,BKG000004102,PAY000004102,False,not_requested,not_requested,0.0,
REF000003747,BKG000004103,PAY000004103,False,not_requested,not_requested,0.0,
REF000003748,BKG000004104,PAY000004104,False,not_requested,not_requested,0.0,
REF000003749,BKG000004105,PAY000004105,False,not_requested,not_requested,0.0,
REF000003750,BKG000004106,PAY000004106,False,not_requested,not_requested,0.0,
REF000003751,BKG000004107,PAY000004107,False,not_requested,not_requested,0.0,
REF000003752,BKG000004108,PAY000004108,False,not_requested,not_requested,0.0,
REF000003753,BKG000004109,PAY000004109,False,not_requested,not_requested,0.0,
REF000003754,BKG000004110,PAY000004110,False,not_requested,not_requested,0.0,
REF000003755,BKG000004111,PAY000004111,False,not_requested,not_requested,0.0,
REF000003756,BKG000004112,PAY000004112,False,not_requested,not_requested,0.0,
REF000003757,BKG000004113,PAY000004113,False,not_requested,not_requested,0.0,
REF000003758,BKG000004114,PAY000004114,False,not_requested,not_requested,0.0,
REF000003759,BKG000004115,PAY000004115,False,not_requested,not_requested,0.0,
REF000003760,BKG000004116,PAY000004116,False,not_requested,not_requested,0.0,
REF000003761,BKG000004117,PAY000004117,False,not_requested,not_requested,0.0,
REF000003762,BKG000004119,PAY000004119,False,not_requested,not_requested,0.0,
REF000003763,BKG000004120,PAY000004120,False,not_requested,not_requested,0.0,
REF000003764,BKG000004121,PAY000004121,False,not_requested,not_requested,0.0,
REF000003765,BKG000004122,PAY000004122,False,not_requested,not_requested,0.0,
REF000003766,BKG000004123,PAY000004123,False,not_requested,not_requested,0.0,
REF000003767,BKG000004124,PAY000004124,False,not_requested,not_requested,0.0,
REF000003768,BKG000004126,PAY000004126,False,not_requested,not_requested,0.0,
REF000003769,BKG000004127,PAY000004127,False,not_requested,not_requested,0.0,
REF000003770,BKG000004129,PAY000004129,False,not_requested,not_requested,0.0,
REF000003771,BKG000004130,PAY000004130,False,not_requested,not_requested,0.0,
REF000003772,BKG000004131,PAY000004131,False,not_requested,not_requested,0.0,
REF000003773,BKG000004132,PAY000004132,False,not_requested,not_requested,0.0,
REF000003774,BKG000004134,PAY000004134,False,not_requested,not_requested,0.0,
REF000003775,BKG000004135,PAY000004135,False,not_requested,not_requested,0.0,
REF000003776,BKG000004136,PAY000004136,False,not_requested,not_requested,0.0,
REF000003777,BKG000004137,PAY000004137,False,not_requested,not_requested,0.0,
REF000003778,BKG000004138,PAY000004138,False,not_requested,not_requested,0.0,
REF000003779,BKG000004140,PAY000004140,False,not_requested,not_requested,0.0,
REF000003780,BKG000004141,PAY000004141,False,not_requested,not_requested,0.0,
REF000003781,BKG000004143,PAY000004143,False,not_requested,not_requested,0.0,
REF000003782,BKG000004145,PAY000004145,False,not_requested,not_requested,0.0,
REF000003783,BKG000004146,PAY000004146,False,not_requested,not_requested,0.0,
REF000003784,BKG000004148,PAY000004148,False,not_requested,not_requested,0.0,
REF000003785,BKG000004149,PAY000004149,False,not_requested,not_requested,0.0,
REF000003786,BKG000004150,PAY000004150,False,not_requested,not_requested,0.0,
REF000003787,BKG000004151,PAY000004151,False,not_requested,not_requested,0.0,
REF000003788,BKG000004152,PAY000004152,False,not_requested,not_requested,0.0,
REF000003789,BKG000004153,PAY000004153,False,not_requested,not_requested,0.0,
REF000003790,BKG000004154,PAY000004154,False,not_requested,not_requested,0.0,
REF000003791,BKG000004155,PAY000004155,True,rejected,airline_schedule_change,0.0,2014-06-11 07:10:15
REF000003792,BKG000004156,PAY000004156,False,not_requested,not_requested,0.0,
REF000003793,BKG000004157,PAY000004157,False,not_requested,not_requested,0.0,
REF000003794,BKG000004158,PAY000004158,False,not_requested,not_requested,0.0,
REF000003795,BKG000004159,PAY000004159,False,not_requested,not_requested,0.0,
REF000003796,BKG000004160,PAY000004160,False,not_requested,not_requested,0.0,
REF000003797,BKG000004161,PAY000004161,False,not_requested,not_requested,0.0,
REF000003798,BKG000004162,PAY000004162,False,not_requested,not_requested,0.0,
REF000003799,BKG000004163,PAY000004163,False,not_requested,not_requested,0.0,
REF000003800,BKG000004164,PAY000004164,False,not_requested,not_requested,0.0,
REF000003801,BKG000004165,PAY000004165,False,not_requested,not_requested,0.0,
REF000003802,BKG000004166,PAY000004166,True,approved,airline_schedule_change,186.13,2015-01-05 04:53:25
REF000003803,BKG000004167,PAY000004167,False,not_requested,not_requested,0.0,
REF000003804,BKG000004168,PAY000004168,False,not_requested,not_requested,0.0,
REF000003805,BKG000004170,PAY000004170,False,not_requested,not_requested,0.0,
REF000003806,BKG000004171,PAY000004171,False,not_requested,not_requested,0.0,
REF000003807,BKG000004172,PAY000004172,False,not_requested,not_requested,0.0,
REF000003808,BKG000004173,PAY000004173,False,not_requested,not_requested,0.0,
REF000003809,BKG000004174,PAY000004174,False,not_requested,not_requested,0.0,
REF000003810,BKG000004175,PAY000004175,False,not_requested,not_requested,0.0,
REF000003811,BKG000004176,PAY000004176,False,not_requested,not_requested,0.0,
REF000003812,BKG000004177,PAY000004177,True,approved,customer_cancelled,630.46,2014-11-27 23:33:39
REF000003813,BKG000004178,PAY000004178,False,not_requested,not_requested,0.0,
REF000003814,BKG000004179,PAY000004179,False,not_requested,not_requested,0.0,
REF000003815,BKG000004180,PAY000004180,False,not_requested,not_requested,0.0,
REF000003816,BKG000004181,PAY000004181,False,not_requested,not_requested,0.0,
REF000003817,BKG000004183,PAY000004183,False,not_requested,not_requested,0.0,
REF000003818,BKG000004184,PAY000004184,False,not_requested,not_requested,0.0,
REF000003819,BKG000004187,PAY000004187,False,not_requested,not_requested,0.0,
REF000003820,BKG000004188,PAY000004188,False,not_requested,not_requested,0.0,
REF000003821,BKG000004190,PAY000004190,False,not_requested,not_requested,0.0,
REF000003822,BKG000004191,PAY000004191,False,not_requested,not_requested,0.0,
REF000003823,BKG000004193,PAY000004193,False,not_requested,not_requested,0.0,
REF000003824,BKG000004194,PAY000004194,False,not_requested,not_requested,0.0,
REF000003825,BKG000004195,PAY000004195,False,not_requested,not_requested,0.0,
REF000003826,BKG000004196,PAY000004196,False,not_requested,not_requested,0.0,
REF000003827,BKG000004198,PAY000004198,False,not_requested,not_requested,0.0,
REF000003828,BKG000004199,PAY000004199,False,not_requested,not_requested,0.0,
REF000003829,BKG000004200,PAY000004200,False,not_requested,not_requested,0.0,
REF000003830,BKG000004201,PAY000004201,False,not_requested,not_requested,0.0,
REF000003831,BKG000004202,PAY000004202,False,not_requested,not_requested,0.0,
REF000003832,BKG000004203,PAY000004203,True,rejected,duplicate_booking,0.0,2014-05-23 08:36:31
REF000003833,BKG000004204,PAY000004204,False,not_requested,not_requested,0.0,
REF000003834,BKG000004205,PAY000004205,False,not_requested,not_requested,0.0,
REF000003835,BKG000004206,PAY000004206,False,not_requested,not_requested,0.0,
REF000003836,BKG000004207,PAY000004207,False,not_requested,not_requested,0.0,
REF000003837,BKG000004208,PAY000004208,False,not_requested,not_requested,0.0,
REF000003838,BKG000004209,PAY000004209,False,not_requested,not_requested,0.0,
REF000003839,BKG000004210,PAY000004210,False,not_requested,not_requested,0.0,
REF000003840,BKG000004211,PAY000004211,False,not_requested,not_requested,0.0,
REF000003841,BKG000004212,PAY000004212,False,not_requested,not_requested,0.0,
REF000003842,BKG000004213,PAY000004213,False,not_requested,not_requested,0.0,
REF000003843,BKG000004214,PAY000004214,False,not_requested,not_requested,0.0,
REF000003844,BKG000004215,PAY000004215,False,not_requested,not_requested,0.0,
REF000003845,BKG000004217,PAY000004217,False,not_requested,not_requested,0.0,
REF000003846,BKG000004218,PAY000004218,False,not_requested,not_requested,0.0,
REF000003847,BKG000004219,PAY000004219,False,not_requested,not_requested,0.0,
REF000003848,BKG000004221,PAY000004221,False,not_requested,not_requested,0.0,
REF000003849,BKG000004222,PAY000004222,False,not_requested,not_requested,0.0,
REF000003850,BKG000004223,PAY000004223,False,not_requested,not_requested,0.0,
REF000003851,BKG000004224,PAY000004224,False,not_requested,not_requested,0.0,
REF000003852,BKG000004225,PAY000004225,False,not_requested,not_requested,0.0,
REF000003853,BKG000004226,PAY000004226,False,not_requested,not_requested,0.0,
REF000003854,BKG000004227,PAY000004227,False,not_requested,not_requested,0.0,
REF000003855,BKG000004228,PAY000004228,False,not_requested,not_requested,0.0,
REF000003856,BKG000004229,PAY000004229,False,not_requested,not_requested,0.0,
REF000003857,BKG000004230,PAY000004230,False,not_requested,not_requested,0.0,
REF000003858,BKG000004231,PAY000004231,False,not_requested,not_requested,0.0,
REF000003859,BKG000004232,PAY000004232,False,not_requested,not_requested,0.0,
REF000003860,BKG000004233,PAY000004233,False,not_requested,not_requested,0.0,
REF000003861,BKG000004234,PAY000004234,False,not_requested,not_requested,0.0,
REF000003862,BKG000004235,PAY000004235,False,not_requested,not_requested,0.0,
REF000003863,BKG000004237,PAY000004237,False,not_requested,not_requested,0.0,
REF000003864,BKG000004238,PAY000004238,False,not_requested,not_requested,0.0,
REF000003865,BKG000004239,PAY000004239,False,not_requested,not_requested,0.0,
REF000003866,BKG000004240,PAY000004240,False,not_requested,not_requested,0.0,
REF000003867,BKG000004241,PAY000004241,False,not_requested,not_requested,0.0,
REF000003868,BKG000004242,PAY000004242,False,not_requested,not_requested,0.0,
REF000003869,BKG000004243,PAY000004243,False,not_requested,not_requested,0.0,
REF000003870,BKG000004244,PAY000004244,False,not_requested,not_requested,0.0,
REF000003871,BKG000004245,PAY000004245,False,not_requested,not_requested,0.0,
REF000003872,BKG000004247,PAY000004247,False,not_requested,not_requested,0.0,
REF000003873,BKG000004249,PAY000004249,False,not_requested,not_requested,0.0,
REF000003874,BKG000004250,PAY000004250,False,not_requested,not_requested,0.0,
REF000003875,BKG000004251,PAY000004251,False,not_requested,not_requested,0.0,
REF000003876,BKG000004252,PAY000004252,False,not_requested,not_requested,0.0,
REF000003877,BKG000004253,PAY000004253,False,not_requested,not_requested,0.0,
REF000003878,BKG000004254,PAY000004254,False,not_requested,not_requested,0.0,
REF000003879,BKG000004255,PAY000004255,False,not_requested,not_requested,0.0,
REF000003880,BKG000004256,PAY000004256,False,not_requested,not_requested,0.0,
REF000003881,BKG000004257,PAY000004257,False,not_requested,not_requested,0.0,
REF000003882,BKG000004258,PAY000004258,False,not_requested,not_requested,0.0,
REF000003883,BKG000004259,PAY000004259,False,not_requested,not_requested,0.0,
REF000003884,BKG000004260,PAY000004260,False,not_requested,not_requested,0.0,
REF000003885,BKG000004261,PAY000004261,False,not_requested,not_requested,0.0,
REF000003886,BKG000004262,PAY000004262,False,not_requested,not_requested,0.0,
REF000003887,BKG000004263,PAY000004263,False,not_requested,not_requested,0.0,
REF000003888,BKG000004264,PAY000004264,False,not_requested,not_requested,0.0,
REF000003889,BKG000004265,PAY000004265,False,not_requested,not_requested,0.0,
REF000003890,BKG000004266,PAY000004266,False,not_requested,not_requested,0.0,
REF000003891,BKG000004267,PAY000004267,False,not_requested,not_requested,0.0,
REF000003892,BKG000004268,PAY000004268,False,not_requested,not_requested,0.0,
REF000003893,BKG000004269,PAY000004269,False,not_requested,not_requested,0.0,
REF000003894,BKG000004270,PAY000004270,False,not_requested,not_requested,0.0,
REF000003895,BKG000004271,PAY000004271,False,not_requested,not_requested,0.0,
REF000003896,BKG000004272,PAY000004272,False,not_requested,not_requested,0.0,
REF000003897,BKG000004273,PAY000004273,False,not_requested,not_requested,0.0,
REF000003898,BKG000004274,PAY000004274,False,not_requested,not_requested,0.0,
REF000003899,BKG000004275,PAY000004275,False,not_requested,not_requested,0.0,
REF000003900,BKG000004276,PAY000004276,False,not_requested,not_requested,0.0,
REF000003901,BKG000004277,PAY000004277,False,not_requested,not_requested,0.0,
REF000003902,BKG000004278,PAY000004278,False,not_requested,not_requested,0.0,
REF000003903,BKG000004279,PAY000004279,False,not_requested,not_requested,0.0,
REF000003904,BKG000004280,PAY000004280,True,rejected,duplicate_booking,0.0,2014-10-21 04:59:41
REF000003905,BKG000004281,PAY000004281,False,not_requested,not_requested,0.0,
REF000003906,BKG000004282,PAY000004282,False,not_requested,not_requested,0.0,
REF000003907,BKG000004283,PAY000004283,False,not_requested,not_requested,0.0,
REF000003908,BKG000004284,PAY000004284,False,not_requested,not_requested,0.0,
REF000003909,BKG000004285,PAY000004285,True,approved,customer_cancelled,238.81,2014-05-04 20:38:24
REF000003910,BKG000004286,PAY000004286,False,not_requested,not_requested,0.0,
REF000003911,BKG000004287,PAY000004287,False,not_requested,not_requested,0.0,
REF000003912,BKG000004288,PAY000004288,False,not_requested,not_requested,0.0,
REF000003913,BKG000004289,PAY000004289,False,not_requested,not_requested,0.0,
REF000003914,BKG000004290,PAY000004290,False,not_requested,not_requested,0.0,
REF000003915,BKG000004291,PAY000004291,False,not_requested,not_requested,0.0,
REF000003916,BKG000004292,PAY000004292,False,not_requested,not_requested,0.0,
REF000003917,BKG000004293,PAY000004293,False,not_requested,not_requested,0.0,
REF000003918,BKG000004294,PAY000004294,False,not_requested,not_requested,0.0,
REF000003919,BKG000004295,PAY000004295,False,not_requested,not_requested,0.0,
REF000003920,BKG000004296,PAY000004296,False,not_requested,not_requested,0.0,
REF000003921,BKG000004297,PAY000004297,False,not_requested,not_requested,0.0,
REF000003922,BKG000004298,PAY000004298,False,not_requested,not_requested,0.0,
REF000003923,BKG000004299,PAY000004299,False,not_requested,not_requested,0.0,
REF000003924,BKG000004301,PAY000004301,False,not_requested,not_requested,0.0,
REF000003925,BKG000004302,PAY000004302,False,not_requested,not_requested,0.0,
REF000003926,BKG000004303,PAY000004303,False,not_requested,not_requested,0.0,
REF000003927,BKG000004304,PAY000004304,False,not_requested,not_requested,0.0,
REF000003928,BKG000004305,PAY000004305,False,not_requested,not_requested,0.0,
REF000003929,BKG000004306,PAY000004306,False,not_requested,not_requested,0.0,
REF000003930,BKG000004307,PAY000004307,False,not_requested,not_requested,0.0,
REF000003931,BKG000004308,PAY000004308,False,not_requested,not_requested,0.0,
REF000003932,BKG000004309,PAY000004309,False,not_requested,not_requested,0.0,
REF000003933,BKG000004310,PAY000004310,False,not_requested,not_requested,0.0,
REF000003934,BKG000004311,PAY000004311,False,not_requested,not_requested,0.0,
REF000003935,BKG000004312,PAY000004312,True,approved,ticketing_failure,239.75,2014-09-09 22:09:27
REF000003936,BKG000004313,PAY000004313,True,pending,ticketing_failure,394.48,2014-07-15 21:31:19
REF000003937,BKG000004314,PAY000004314,False,not_requested,not_requested,0.0,
REF000003938,BKG000004315,PAY000004315,True,approved,duplicate_booking,557.02,2014-05-29 00:37:00
REF000003939,BKG000004316,PAY000004316,False,not_requested,not_requested,0.0,
REF000003940,BKG000004317,PAY000004317,False,not_requested,not_requested,0.0,
REF000003941,BKG000004318,PAY000004318,False,not_requested,not_requested,0.0,
REF000003942,BKG000004319,PAY000004319,False,not_requested,not_requested,0.0,
REF000003943,BKG000004320,PAY000004320,False,not_requested,not_requested,0.0,
REF000003944,BKG000004322,PAY000004322,False,not_requested,not_requested,0.0,
REF000003945,BKG000004323,PAY000004323,False,not_requested,not_requested,0.0,
REF000003946,BKG000004324,PAY000004324,False,not_requested,not_requested,0.0,
REF000003947,BKG000004325,PAY000004325,False,not_requested,not_requested,0.0,
REF000003948,BKG000004326,PAY000004326,False,not_requested,not_requested,0.0,
REF000003949,BKG000004327,PAY000004327,False,not_requested,not_requested,0.0,
REF000003950,BKG000004328,PAY000004328,False,not_requested,not_requested,0.0,
REF000003951,BKG000004329,PAY000004329,False,not_requested,not_requested,0.0,
REF000003952,BKG000004330,PAY000004330,False,not_requested,not_requested,0.0,
REF000003953,BKG000004331,PAY000004331,False,not_requested,not_requested,0.0,
REF000003954,BKG000004332,PAY000004332,False,not_requested,not_requested,0.0,
REF000003955,BKG000004333,PAY000004333,False,not_requested,not_requested,0.0,
REF000003956,BKG000004334,PAY000004334,False,not_requested,not_requested,0.0,
REF000003957,BKG000004335,PAY000004335,False,not_requested,not_requested,0.0,
REF000003958,BKG000004336,PAY000004336,False,not_requested,not_requested,0.0,
REF000003959,BKG000004337,PAY000004337,False,not_requested,not_requested,0.0,
REF000003960,BKG000004338,PAY000004338,False,not_requested,not_requested,0.0,
REF000003961,BKG000004339,PAY000004339,False,not_requested,not_requested,0.0,
REF000003962,BKG000004340,PAY000004340,False,not_requested,not_requested,0.0,
REF000003963,BKG000004341,PAY000004341,False,not_requested,not_requested,0.0,
REF000003964,BKG000004343,PAY000004343,False,not_requested,not_requested,0.0,
REF000003965,BKG000004344,PAY000004344,False,not_requested,not_requested,0.0,
REF000003966,BKG000004345,PAY000004345,True,approved,customer_cancelled,399.26,2014-01-30 14:00:46
REF000003967,BKG000004346,PAY000004346,False,not_requested,not_requested,0.0,
REF000003968,BKG000004347,PAY000004347,False,not_requested,not_requested,0.0,
REF000003969,BKG000004348,PAY000004348,False,not_requested,not_requested,0.0,
REF000003970,BKG000004349,PAY000004349,False,not_requested,not_requested,0.0,
REF000003971,BKG000004350,PAY000004350,False,not_requested,not_requested,0.0,
REF000003972,BKG000004352,PAY000004352,False,not_requested,not_requested,0.0,
REF000003973,BKG000004355,PAY000004355,False,not_requested,not_requested,0.0,
REF000003974,BKG000004356,PAY000004356,False,not_requested,not_requested,0.0,
REF000003975,BKG000004357,PAY000004357,False,not_requested,not_requested,0.0,
REF000003976,BKG000004358,PAY000004358,False,not_requested,not_requested,0.0,
REF000003977,BKG000004359,PAY000004359,False,not_requested,not_requested,0.0,
REF000003978,BKG000004360,PAY000004360,False,not_requested,not_requested,0.0,
REF000003979,BKG000004361,PAY000004361,False,not_requested,not_requested,0.0,
REF000003980,BKG000004362,PAY000004362,False,not_requested,not_requested,0.0,
REF000003981,BKG000004363,PAY000004363,False,not_requested,not_requested,0.0,
REF000003982,BKG000004364,PAY000004364,False,not_requested,not_requested,0.0,
REF000003983,BKG000004365,PAY000004365,False,not_requested,not_requested,0.0,
REF000003984,BKG000004366,PAY000004366,False,not_requested,not_requested,0.0,
REF000003985,BKG000004367,PAY000004367,False,not_requested,not_requested,0.0,
REF000003986,BKG000004368,PAY000004368,False,not_requested,not_requested,0.0,
REF000003987,BKG000004369,PAY000004369,False,not_requested,not_requested,0.0,
REF000003988,BKG000004372,PAY000004372,False,not_requested,not_requested,0.0,
REF000003989,BKG000004373,PAY000004373,True,approved,ticketing_failure,270.92,2014-08-28 16:31:32
REF000003990,BKG000004374,PAY000004374,False,not_requested,not_requested,0.0,
REF000003991,BKG000004375,PAY000004375,False,not_requested,not_requested,0.0,
REF000003992,BKG000004376,PAY000004376,False,not_requested,not_requested,0.0,
REF000003993,BKG000004377,PAY000004377,False,not_requested,not_requested,0.0,
REF000003994,BKG000004378,PAY000004378,False,not_requested,not_requested,0.0,
REF000003995,BKG000004380,PAY000004380,False,not_requested,not_requested,0.0,
REF000003996,BKG000004382,PAY000004382,False,not_requested,not_requested,0.0,
REF000003997,BKG000004383,PAY000004383,False,not_requested,not_requested,0.0,
REF000003998,BKG000004384,PAY000004384,False,not_requested,not_requested,0.0,
REF000003999,BKG000004385,PAY000004385,False,not_requested,not_requested,0.0,
REF000004000,BKG000004386,PAY000004386,False,not_requested,not_requested,0.0,
REF000004001,BKG000004387,PAY000004387,False,not_requested,not_requested,0.0,
REF000004002,BKG000004389,PAY000004389,False,not_requested,not_requested,0.0,
REF000004003,BKG000004390,PAY000004390,False,not_requested,not_requested,0.0,
REF000004004,BKG000004391,PAY000004391,False,not_requested,not_requested,0.0,
REF000004005,BKG000004392,PAY000004392,False,not_requested,not_requested,0.0,
REF000004006,BKG000004393,PAY000004393,False,not_requested,not_requested,0.0,
REF000004007,BKG000004394,PAY000004394,False,not_requested,not_requested,0.0,
REF000004008,BKG000004395,PAY000004395,False,not_requested,not_requested,0.0,
REF000004009,BKG000004397,PAY000004397,False,not_requested,not_requested,0.0,
REF000004010,BKG000004398,PAY000004398,False,not_requested,not_requested,0.0,
REF000004011,BKG000004399,PAY000004399,False,not_requested,not_requested,0.0,
REF000004012,BKG000004400,PAY000004400,False,not_requested,not_requested,0.0,
REF000004013,BKG000004401,PAY000004401,False,not_requested,not_requested,0.0,
REF000004014,BKG000004402,PAY000004402,False,not_requested,not_requested,0.0,
REF000004015,BKG000004404,PAY000004404,False,not_requested,not_requested,0.0,
REF000004016,BKG000004405,PAY000004405,False,not_requested,not_requested,0.0,
REF000004017,BKG000004406,PAY000004406,False,not_requested,not_requested,0.0,
REF000004018,BKG000004407,PAY000004407,False,not_requested,not_requested,0.0,
REF000004019,BKG000004408,PAY000004408,False,not_requested,not_requested,0.0,
REF000004020,BKG000004409,PAY000004409,False,not_requested,not_requested,0.0,
REF000004021,BKG000004410,PAY000004410,True,approved,customer_cancelled,179.48,2014-07-22 22:38:39
REF000004022,BKG000004411,PAY000004411,False,not_requested,not_requested,0.0,
REF000004023,BKG000004412,PAY000004412,False,not_requested,not_requested,0.0,
REF000004024,BKG000004413,PAY000004413,False,not_requested,not_requested,0.0,
REF000004025,BKG000004414,PAY000004414,False,not_requested,not_requested,0.0,
REF000004026,BKG000004415,PAY000004415,False,not_requested,not_requested,0.0,
REF000004027,BKG000004416,PAY000004416,False,not_requested,not_requested,0.0,
REF000004028,BKG000004417,PAY000004417,False,not_requested,not_requested,0.0,
REF000004029,BKG000004418,PAY000004418,False,not_requested,not_requested,0.0,
REF000004030,BKG000004419,PAY000004419,False,not_requested,not_requested,0.0,
REF000004031,BKG000004420,PAY000004420,False,not_requested,not_requested,0.0,
REF000004032,BKG000004421,PAY000004421,False,not_requested,not_requested,0.0,
REF000004033,BKG000004422,PAY000004422,False,not_requested,not_requested,0.0,
REF000004034,BKG000004423,PAY000004423,False,not_requested,not_requested,0.0,
REF000004035,BKG000004424,PAY000004424,False,not_requested,not_requested,0.0,
REF000004036,BKG000004425,PAY000004425,False,not_requested,not_requested,0.0,
REF000004037,BKG000004426,PAY000004426,False,not_requested,not_requested,0.0,
REF000004038,BKG000004427,PAY000004427,False,not_requested,not_requested,0.0,
REF000004039,BKG000004428,PAY000004428,False,not_requested,not_requested,0.0,
REF000004040,BKG000004429,PAY000004429,False,not_requested,not_requested,0.0,
REF000004041,BKG000004430,PAY000004430,True,approved,customer_cancelled,371.09,2014-12-27 18:49:42
REF000004042,BKG000004431,PAY000004431,False,not_requested,not_requested,0.0,
REF000004043,BKG000004432,PAY000004432,False,not_requested,not_requested,0.0,
REF000004044,BKG000004433,PAY000004433,False,not_requested,not_requested,0.0,
REF000004045,BKG000004434,PAY000004434,False,not_requested,not_requested,0.0,
REF000004046,BKG000004435,PAY000004435,False,not_requested,not_requested,0.0,
REF000004047,BKG000004436,PAY000004436,False,not_requested,not_requested,0.0,
REF000004048,BKG000004437,PAY000004437,False,not_requested,not_requested,0.0,
REF000004049,BKG000004438,PAY000004438,False,not_requested,not_requested,0.0,
REF000004050,BKG000004439,PAY000004439,False,not_requested,not_requested,0.0,
REF000004051,BKG000004441,PAY000004441,True,pending,ticketing_failure,58.31,2014-07-29 22:55:14
REF000004052,BKG000004442,PAY000004442,False,not_requested,not_requested,0.0,
REF000004053,BKG000004443,PAY000004443,False,not_requested,not_requested,0.0,
REF000004054,BKG000004444,PAY000004444,False,not_requested,not_requested,0.0,
REF000004055,BKG000004445,PAY000004445,False,not_requested,not_requested,0.0,
REF000004056,BKG000004447,PAY000004447,False,not_requested,not_requested,0.0,
REF000004057,BKG000004448,PAY000004448,False,not_requested,not_requested,0.0,
REF000004058,BKG000004449,PAY000004449,False,not_requested,not_requested,0.0,
REF000004059,BKG000004450,PAY000004450,False,not_requested,not_requested,0.0,
REF000004060,BKG000004451,PAY000004451,False,not_requested,not_requested,0.0,
REF000004061,BKG000004452,PAY000004452,False,not_requested,not_requested,0.0,
REF000004062,BKG000004453,PAY000004453,False,not_requested,not_requested,0.0,
REF000004063,BKG000004454,PAY000004454,False,not_requested,not_requested,0.0,
REF000004064,BKG000004455,PAY000004455,False,not_requested,not_requested,0.0,
REF000004065,BKG000004457,PAY000004457,False,not_requested,not_requested,0.0,
REF000004066,BKG000004458,PAY000004458,False,not_requested,not_requested,0.0,
REF000004067,BKG000004459,PAY000004459,False,not_requested,not_requested,0.0,
REF000004068,BKG000004460,PAY000004460,False,not_requested,not_requested,0.0,
REF000004069,BKG000004461,PAY000004461,False,not_requested,not_requested,0.0,
