Unnamed: 0,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
26392077,2014-07-07 06:54:19,2,3,66,403,49172,224.4012,464406,0,0,9,2014-08-15,2014-08-16,3,1,1,26082,6,0,1,2,50,828,83
20089299,2014-12-14 14:12:04,37,1,69,692,45077,,462657,0,1,9,2015-01-07,2015-01-09,1,0,1,5923,3,0,2,6,144,24,48
29417806,2014-06-19 02:13:56,2,3,48,424,5957,,304518,0,0,9,2014-11-05,2014-11-11,4,0,2,8253,1,0,1,6,70,19,21
10619795,2014-04-19 12:16:55,24,2,3,51,41641,,39398,0,1,9,2014-05-10,2014-05-11,1,0,1,8242,1,0,1,3,171,61,76
18765711,2013-10-23 04:23:05,2,3,39,0,55763,,434499,0,0,0,2013-10-30,2013-11-02,2,0,1,26022,6,0,2,2,198,397,31
26409212,2014-04-01 12:57:13,2,3,66,352,30279,5223.3094,521060,0,0,0,2014-06-05,2014-06-08,3,0,1,8862,1,0,1,6,204,1466,64
33227393,2014-05-26 02:39:04,2,3,66,174,24103,388.6169,966884,1,0,0,2014-05-28,2014-05-29,2,0,1,1565,3,0,1,2,50,363,51
15143414,2014-04-24 13:40:57,2,3,66,322,22659,4200.3007,652496,0,0,9,2014-05-17,2014-05-21,1,0,1,12209,6,0,2,6,70,19,10
7796700,2014-02-16 23:58:27,24,2,3,50,5703,,6594,0,0,4,2014-02-26,2014-02-27,1,0,1,25342,6,1,1,6,31,765,85
6027171,2013-09-10 12:15:48,11,3,205,385,46963,3421.6626,4047,0,0,0,2013-12-23,2013-12-27,2,1,1,12245,6,0,1,6,204,27,38
24386129,2014-02-25 15:24:53,2,3,66,174,37449,2528.0426,1049335,0,0,0,2014-06-25,2014-06-28,2,2,1,8267,1,0,1,2,50,675,95
11684235,2014-06-16 17:01:58,34,3,205,385,46963,3426.7733,518055,0,0,9,2014-07-22,2014-07-25,2,2,1,8745,1,0,1,6,204,1452,33
30870122,2013-08-09 13:44:18,2,3,66,448,25538,3.8002,451557,0,0,9,2013-08-25,2013-08-27,3,0,2,8291,1,0,1,2,50,191,50
15078323,2014-11-16 21:35:01,24,2,3,50,50547,,467105,0,1,9,2015-01-19,2015-01-22,2,0,2,8819,1,0,1,3,168,1242,97
1839895,2013-08-10 12:24:05,23,1,1,177,38608,994.305,981955,0,0,9,2013-08-15,2013-08-24,2,0,1,12213,6,0,1,6,70,19,89
26778327,2014-08-19 21:34:08,2,3,215,646,22675,,414763,0,0,9,2014-11-16,2014-11-17,1,0,1,8747,1,0,1,3,106,107,25
31092161,2014-01-15 11:20:07,8,4,77,871,36643,46.3256,1052217,0,0,9,2014-02-07,2014-02-09,6,0,5,22528,6,0,2,0,63,1023,90
10185923,2014-05-21 21:33:46,2,3,66,294,3688,658.9368,810519,0,1,9,2014-08-28,2014-08-31,2,0,1,11938,1,0,1,4,8,126,66
7385337,2014-07-15 13:07:49,2,3,66,442,28643,1176.3948,35817,0,1,2,2014-08-24,2014-08-28,2,0,1,1290,3,0,1,4,128,1455,65
28225156,2014-10-04 13:13:07,2,3,66,220,48444,1625.4239,838205,0,0,1,2014-10-05,2014-10-09,1,1,1,27262,1,0,1,2,50,566,42
7147786,2013-06-07 15:41:18,34,3,205,354,25315,10.2373,565855,0,0,5,2013-06-22,2013-06-23,2,0,1,8287,1,0,1,2,198,400,50
35055883,2013-09-07 13:10:27,2,3,66,448,30687,1572.6189,1064014,0,1,9,2013-10-08,2013-10-12,1,0,1,8814,1,0,1,4,51,1509,11
3345396,2014-12-01 17:12:17,2,3,66,348,48862,1586.989,263823,0,0,0,2014-12-27,2015-01-01,2,0,1,11938,1,0,1,4,8,126,65
292433,2014-07-15 18:55:58,15,1,55,326,49806,,1037940,0,0,3,2014-08-23,2014-08-26,2,0,1,8289,1,0,1,6,107,36,30
19717926,2014-07-22 13:10:44,34,3,133,20,3392,,600003,0,0,9,2014-08-06,2014-08-08,2,0,1,8740,1,0,1,6,105,12,67
25151514,2014-11-03 15:56:01,2,3,66,220,2086,217.6958,153798,0,0,9,2014-11-04,2014-11-05,1,0,1,8268,1,0,1,2,50,682,42
9495188,2014-11-19 14:53:55,37,1,69,1007,27752,,656623,0,0,5,2015-01-21,2015-01-22,2,0,2,8224,1,0,3,6,135,278,2
15544650,2014-01-04 15:40:22,2,3,66,226,50659,303.475,504777,0,0,9,2014-04-17,2014-04-18,2,0,1,12014,1,1,1,2,50,644,77
10769697,2013-08-19 19:52:55,2,3,66,337,6988,1546.5487,618156,1,1,9,2013-09-04,2013-09-08,2,0,1,8791,1,1,1,4,8,110,87
25046807,2014-08-11 19:28:59,25,2,23,48,4924,,992990,0,0,5,2014-08-16,2014-08-18,2,0,1,20330,1,0,1,3,126,266,53
16387702,2014-10-18 16:03:34,24,2,3,50,5703,,310393,0,0,1,2014-11-02,2014-11-04,5,0,5,20324,6,0,1,3,126,232,77
28694554,2013-09-01 02:07:25,34,3,24,67,28661,,877350,0,0,9,2013-09-03,2013-09-04,2,0,1,12951,5,0,1,2,198,397,10
7443778,2014-11-19 09:54:57,37,1,69,655,42897,,208658,0,0,1,2014-12-18,2014-12-20,2,0,1,23089,6,0,1,6,70,1915,68
20638724,2014-07-10 14:40:18,2,3,66,337,17705,2496.9883,884648,0,0,9,2014-07-15,2014-07-16,2,2,1,24684,6,0,1,2,50,1087,13
34206116,2014-09-04 19:18:55,23,1,1,315,49072,,507558,0,0,5,2014-10-11,2014-10-18,2,0,1,8790,1,0,2,6,199,5,46
17891606,2014-08-06 13:09:28,2,3,66,184,2037,1676.6468,544360,0,1,9,2015-02-16,2015-02-24,2,0,1,8791,1,0,2,4,8,110,0
24988493,2014-07-30 22:17:35,11,3,205,354,25315,32.9192,819856,0,0,9,2014-08-01,2014-08-02,2,0,1,25934,6,0,1,2,198,385,22
35304280,2014-01-19 14:03:01,2,3,66,220,14458,9390.6712,823348,1,0,9,2014-03-07,2014-03-22,2,0,1,8286,1,0,1,0,63,1258,98
10577293,2014-08-18 15:40:16,2,3,66,174,16634,2433.6136,1076120,0,1,1,2014-08-25,2014-08-27,1,0,1,8219,1,0,1,2,50,688,42
32620452,2014-06-26 11:47:59,2,3,66,311,19294,169.50099999999998,332820,0,0,1,2014-07-15,2014-07-16,1,0,1,11357,1,0,1,2,50,674,13
7015618,2014-07-26 11:05:29,24,2,3,50,5703,,219277,0,0,2,2014-09-21,2014-09-23,1,0,1,8220,1,0,1,3,182,46,12
16259762,2014-01-28 21:59:56,24,2,3,50,5703,,1195436,0,0,1,2014-02-16,2014-02-17,1,0,1,8818,1,0,1,3,99,88,81
3700905,2013-11-19 16:44:18,2,3,57,342,5021,,1195719,0,0,9,2014-08-16,2014-08-20,1,0,1,8745,1,0,1,6,204,27,37
28755377,2014-06-23 05:16:10,2,3,39,0,55763,,1029184,0,1,9,2015-02-14,2015-02-21,2,2,1,11938,1,0,1,4,8,126,92
23747414,2014-03-03 19:01:10,2,3,66,311,38374,1265.9031,1030173,1,0,9,2014-03-05,2014-03-06,1,0,1,25432,6,0,1,2,50,700,90
6735553,2014-11-27 13:52:09,37,1,59,262,2084,,639923,0,0,5,2015-01-25,2015-01-27,2,0,1,8741,1,0,1,6,144,13,83
22350786,2014-09-25 13:07:06,37,1,69,712,38761,,604904,0,1,9,2014-10-17,2014-10-24,2,0,1,18965,1,0,1,6,77,1410,29
13002199,2013-07-13 13:02:02,2,3,66,442,16204,1085.2921,295214,0,0,9,2013-08-10,2013-08-16,2,2,1,11353,1,0,1,2,50,699,34
8465402,2013-12-12 16:26:33,34,3,205,354,21728,3331.9988,799587,0,0,5,2014-01-04,2014-01-05,2,2,1,8253,1,1,1,6,70,19,70
2292345,2014-05-06 20:23:48,2,3,66,442,45869,807.6487,1040905,0,0,2,2014-07-12,2014-07-18,2,0,1,11938,1,0,1,4,8,126,65
35177591,2013-09-01 16:56:56,2,3,66,226,20170,282.8175,317851,1,0,0,2013-10-03,2013-10-06,1,2,1,14802,1,0,2,2,50,683,33
6163784,2014-01-18 18:42:39,37,1,185,0,39557,,341991,0,0,9,2014-03-07,2014-03-12,2,1,1,11815,1,0,1,3,5,1701,96
30505875,2014-10-19 23:23:12,24,2,3,64,3169,,714041,1,0,0,2014-11-05,2014-11-06,2,0,1,20225,6,0,1,3,182,46,77
32908119,2014-05-20 16:18:22,2,3,154,535,35261,,1191361,0,0,0,2014-08-10,2014-08-12,2,0,1,22865,6,0,1,4,93,2086,29
34681464,2013-06-02 16:34:13,2,3,66,447,25913,1599.5047,959836,0,0,4,2013-06-07,2013-06-08,6,0,3,41556,1,1,1,2,198,395,77
10039441,2014-05-19 09:07:37,2,3,66,314,53314,1200.5082,216046,0,0,9,2014-06-02,2014-06-05,1,0,1,8235,1,0,1,2,50,406,95
16646907,2013-11-08 16:28:05,2,3,205,354,25315,435.7419,978856,0,0,1,2013-11-09,2013-11-10,2,0,1,8230,1,0,2,2,50,637,68
35719342,2014-01-13 20:16:38,2,3,66,260,1953,,1166604,0,0,9,2014-03-12,2014-03-22,2,2,1,11624,6,0,2,2,50,666,73
32786731,2014-04-22 01:51:40,2,3,66,174,16634,5577.5303,830669,0,1,4,2014-05-16,2014-05-18,2,0,1,8745,1,0,2,6,204,27,56
6575465,2014-04-21 23:17:48,13,1,46,245,37877,446.2804,225490,0,1,0,2014-08-02,2014-08-11,2,2,1,8253,1,0,4,6,70,19,38
4303478,2014-05-26 09:13:49,2,3,66,337,30790,,309011,1,0,0,2014-09-16,2014-09-18,2,0,1,381,1,0,1,4,45,2077,36
5055495,2013-06-29 11:28:25,2,3,66,149,9938,749.4291,1073872,0,0,9,2013-07-24,2013-07-26,2,0,1,12194,6,0,1,2,50,656,21
17004985,2014-09-20 10:16:22,2,3,66,220,19416,545.6429,687506,0,0,2,2014-10-20,2014-10-24,2,0,1,8791,1,0,1,4,8,110,87
24018046,2014-10-24 02:21:23,2,3,66,351,7929,563.2963,893363,0,0,3,2014-11-19,2014-11-23,4,2,2,8267,1,0,2,2,50,675,37
26182400,2013-04-24 19:24:53,2,3,66,314,43382,3663.2704,1053369,0,0,9,2013-06-08,2013-06-13,2,1,1,12209,6,0,1,6,70,19,2
34977668,2014-07-04 13:45:57,11,3,205,354,25315,1959.1475,791924,0,0,5,2014-07-18,2014-07-19,2,3,1,1835,1,0,2,2,198,378,42
27992163,2014-12-30 11:11:39,2,3,66,442,5875,4.6875,202855,0,0,9,2015-01-02,2015-01-03,2,0,1,1701,1,0,1,2,50,603,48
3649172,2014-10-20 16:04:44,2,3,66,174,18037,3021.2579,1078812,0,1,9,2014-11-01,2014-11-07,2,0,1,12057,1,0,1,4,146,1517,96
183230,2014-04-11 17:56:10,2,3,66,174,31320,220.0723,671679,0,0,9,2014-04-13,2014-04-15,2,0,1,12206,6,0,1,2,50,628,45
28816713,2013-11-20 13:56:41,37,1,69,1004,12739,,1190696,0,0,9,2013-11-21,2013-11-25,1,0,1,12231,6,0,2,2,50,675,37
2483971,2013-03-19 12:58:41,2,3,66,258,20843,439.0942,371869,0,1,9,2013-05-12,2013-05-15,2,0,2,8287,1,0,1,2,198,397,77
35946865,2013-05-25 08:09:16,2,3,66,220,2086,1798.882,881203,0,0,9,2013-05-25,2013-05-26,2,0,1,12908,5,0,1,4,45,2076,30
18129872,2014-09-29 22:22:59,2,3,66,246,36234,,1177756,0,0,9,2014-10-09,2014-10-10,1,2,1,12603,5,0,1,2,50,365,4
9889145,2014-12-26 20:19:00,11,3,205,385,54351,1396.515,865648,0,0,2,2015-01-04,2015-01-06,2,0,1,12495,5,0,1,2,50,699,0
5669623,2013-11-16 19:50:15,2,3,66,348,47997,3.5138,247323,0,0,9,2013-11-17,2013-11-20,1,0,1,8267,1,0,1,2,50,675,70
14896548,2014-12-11 15:55:16,24,2,3,50,5703,,1161654,0,0,5,2015-01-03,2015-01-04,3,0,1,8242,1,0,1,3,171,61,69
32576375,2014-11-16 20:58:34,13,1,191,376,33581,,227944,0,1,9,2014-12-27,2014-12-31,2,0,1,8788,1,0,1,6,77,2,15
36303665,2014-12-30 14:39:35,8,4,77,871,12382,,1031899,0,0,9,2015-02-20,2015-02-25,1,0,1,5401,6,1,1,3,182,83,12
15629224,2013-04-10 20:32:02,2,3,66,311,45545,2377.7084,741558,0,0,9,2013-06-10,2013-06-17,2,0,1,8250,1,0,1,2,50,628,84
35757959,2013-04-10 04:35:29,2,3,66,311,48147,5.1245,122666,0,0,1,2013-04-19,2013-04-20,2,0,1,12186,6,1,1,2,50,690,19
17462014,2014-06-12 13:36:41,2,3,66,184,26602,1693.8508,660602,1,1,9,2014-07-06,2014-07-11,2,2,1,11938,1,0,2,4,8,126,80
14686553,2014-10-01 18:58:58,2,3,66,363,1539,,569521,0,0,4,2014-10-12,2014-10-15,2,0,1,11360,1,0,1,2,50,724,33
1565961,2014-06-12 18:19:23,2,3,66,226,42300,4380.3962,171273,0,0,9,2014-08-31,2014-09-01,2,0,1,12402,5,0,1,6,204,1452,21
24567103,2014-04-10 15:00:55,2,3,66,174,14576,321.3554,553197,0,0,9,2014-04-14,2014-04-19,2,0,1,12256,6,0,1,2,50,659,95
25684845,2014-06-07 23:41:50,2,3,66,174,12454,200.845,717687,0,0,3,2014-06-29,2014-07-02,2,0,1,12206,6,0,1,2,50,628,79
31803651,2014-06-23 12:26:26,2,3,66,220,35388,21.5836,510755,0,0,1,2014-06-26,2014-06-27,1,0,1,4338,3,0,1,2,50,699,6
10793220,2014-08-25 14:59:46,2,3,66,174,9890,76.5373,720038,0,0,9,2014-08-26,2014-08-27,2,0,1,13605,4,0,1,2,50,368,77
25449856,2013-04-17 14:12:15,2,3,66,363,48681,3236.8792,1137806,0,1,9,2013-05-30,2013-06-02,2,0,1,8238,1,0,1,6,31,155,55
4379633,2014-11-10 14:53:10,2,3,66,174,26232,7927.691,511052,0,0,3,2014-12-04,2014-12-06,2,0,1,8220,1,0,1,3,182,46,36
8436983,2013-06-25 15:18:47,2,3,66,174,46281,8.0422,719553,0,0,0,2013-06-26,2013-06-30,1,0,1,4979,3,0,4,2,50,365,23
31623042,2014-09-01 09:30:33,2,3,66,174,40789,126.784,38339,0,0,1,2014-09-12,2014-09-13,2,0,1,12175,6,0,1,2,50,366,18
20994495,2013-04-07 14:08:28,32,1,62,15,56152,,778605,0,0,9,2013-04-25,2013-04-27,3,1,2,8279,1,0,1,2,50,1230,20
7312585,2014-07-02 22:31:27,2,3,66,258,38828,,1054575,0,0,2,2014-07-12,2014-07-13,2,0,1,26877,6,1,1,2,50,1287,76
35726618,2014-02-19 11:57:03,24,2,3,51,47062,,5068,0,0,2,2014-07-31,2014-08-02,2,0,1,8268,1,0,1,2,50,682,40
30032895,2014-03-17 17:38:00,24,2,3,51,47062,,704762,0,0,1,2014-08-15,2014-08-18,2,2,1,6305,1,0,3,3,106,136,97
29805826,2014-03-17 18:33:36,2,3,66,315,33371,2519.2155,107159,0,1,3,2014-04-18,2014-04-24,1,2,1,8281,1,0,3,2,50,663,99
13783735,2013-09-26 10:24:35,2,3,179,18,30570,,337642,0,0,9,2013-09-28,2013-09-29,3,0,1,22407,1,0,1,4,146,100,62
24797109,2014-02-25 04:10:14,37,1,115,957,17195,,140075,0,1,9,2014-07-18,2014-08-03,1,1,1,20769,6,0,2,6,77,222,82
4001736,2014-02-25 13:54:24,8,4,77,977,30939,,756857,0,0,9,2014-09-26,2014-09-27,2,0,1,22010,6,0,1,6,208,1603,62
34149270,2014-08-12 18:55:41,34,3,205,135,36086,2497.2816,308155,1,0,9,2014-09-18,2014-09-21,2,0,1,12226,6,0,1,2,50,701,5
13616274,2014-04-28 11:14:37,2,3,215,817,13087,,1010432,0,0,9,2014-11-10,2014-11-17,2,2,1,17672,6,0,1,2,50,682,41
3755859,2014-02-25 17:12:09,2,3,66,335,5007,1024.9976,127756,0,1,9,2014-08-06,2014-08-08,2,0,1,13718,4,0,2,2,50,414,18
12613560,2014-06-30 17:03:03,2,3,66,321,42936,,206425,0,0,3,2014-09-01,2014-09-04,2,0,1,8743,1,0,1,6,144,24,5
17460502,2014-04-06 13:59:53,2,3,66,318,19825,416.6978,654977,0,0,9,2014-05-27,2014-05-30,4,0,1,12281,6,0,1,2,50,191,98
35406460,2013-05-23 16:14:01,2,3,66,462,49272,2087.182,1189109,0,1,9,2013-11-26,2013-12-01,2,0,1,8810,1,0,1,4,8,1532,15
8518564,2013-03-24 16:45:46,11,3,205,135,27655,4232.9535,978348,0,0,9,2013-05-28,2013-05-31,2,0,1,8253,1,0,3,6,70,19,11
4647641,2013-12-18 01:29:41,24,2,3,50,5224,,5307,0,0,2,2014-01-02,2014-01-03,2,0,1,12175,6,1,2,2,50,366,77
12630926,2014-06-26 15:55:59,13,1,46,414,7317,540.7186,292920,0,0,5,2014-07-04,2014-07-09,1,0,1,53533,3,0,1,6,70,19,76
16450137,2014-01-20 19:04:12,11,3,205,411,20236,3329.942,483573,0,0,9,2014-07-02,2014-07-09,2,0,1,8859,1,0,1,2,50,212,72
4384158,2014-09-02 21:26:58,2,3,66,184,38797,71.7342,521120,0,0,2,2014-10-06,2014-10-08,6,0,1,25101,1,0,1,2,50,915,10
20022273,2013-09-26 19:28:33,24,2,3,64,3169,,254853,0,1,5,2013-10-15,2013-10-16,2,0,1,8813,1,0,2,6,107,186,62
5217964,2014-04-12 21:08:04,2,3,80,39,16563,,265297,0,0,9,2014-04-14,2014-04-16,1,0,1,46372,1,0,1,5,2,162,38
3394384,2014-02-21 15:53:05,2,3,66,226,52519,133.3176,396403,0,0,0,2014-02-28,2014-03-02,2,0,1,26221,6,0,1,2,50,532,91
20294570,2014-03-13 15:28:47,2,3,66,258,4687,1758.4585,1107238,0,0,9,2014-05-04,2014-05-06,2,0,1,1531,3,0,1,2,50,365,22
33077038,2014-05-22 20:31:24,2,3,66,174,52320,119.9317,493965,0,0,9,2014-08-21,2014-08-24,3,0,1,9145,1,1,1,2,50,364,83
32843862,2014-11-01 00:23:56,2,3,215,553,55953,,1009642,0,0,9,2014-11-06,2014-11-10,2,1,1,8254,1,0,1,2,50,365,17
18897352,2014-03-27 08:46:29,2,3,28,154,34719,,771312,0,1,9,2014-04-18,2014-04-23,4,0,3,468,1,0,1,3,48,153,11
26018407,2013-03-24 17:15:39,2,3,66,174,19362,2569.7022,594068,0,1,0,2013-05-17,2013-05-18,2,0,1,8267,1,0,1,2,50,675,77
16416718,2013-03-15 10:13:07,2,3,66,322,31148,4512.7958,397578,0,0,9,2013-04-30,2013-05-02,3,0,1,8745,1,0,1,6,204,1452,32
34134813,2014-06-23 18:00:33,24,2,3,62,29088,,261756,0,0,7,2014-08-13,2014-08-15,1,0,1,45030,1,0,1,3,99,1198,61
21684717,2014-10-31 06:12:00,2,3,66,189,30767,90.7971,643033,0,0,3,2014-11-26,2014-11-29,2,0,1,12006,1,0,2,2,50,544,18
36369296,2013-07-25 15:22:47,2,3,66,346,31371,1993.8341,89921,0,1,0,2013-09-09,2013-09-13,2,0,1,8791,1,0,21,4,8,110,66
27846980,2014-08-09 19:44:41,2,3,205,354,9913,,1016910,0,0,9,2014-12-25,2015-01-01,2,0,1,12257,6,0,1,4,51,1509,40
34175117,2014-07-21 10:12:03,2,3,66,331,40794,3594.1302,385450,0,0,5,2014-08-02,2014-08-07,1,0,1,12467,5,0,1,6,31,155,28
13196181,2013-05-07 12:29:45,2,3,66,311,37484,2694.8166,907263,0,0,9,2013-06-03,2013-06-04,4,0,1,24185,1,0,1,2,50,352,91
21836131,2013-10-20 12:40:01,2,3,66,363,38731,978.871,1186272,0,1,4,2014-07-06,2014-07-13,2,0,1,11353,1,0,1,2,50,699,4
12889558,2014-10-27 18:49:15,2,3,154,196,38140,,1108005,0,1,2,2014-10-27,2014-10-29,1,0,1,8216,1,0,1,2,50,350,48
30407635,2013-02-25 06:10:34,2,3,66,226,42300,161.2563,461332,0,0,3,2013-04-05,2013-04-07,2,0,1,17859,1,0,1,2,50,427,7
30380390,2014-11-21 17:51:39,2,3,66,258,11857,1464.542,374716,0,1,9,2015-01-17,2015-01-24,2,2,1,11938,1,0,1,4,8,126,26
23096907,2013-08-08 19:33:27,34,3,205,354,25315,342.3745,996427,1,0,9,2013-08-30,2013-08-31,2,0,1,12277,6,1,1,2,50,191,68
412040,2013-02-10 20:07:23,13,1,46,347,3520,460.8321,235505,0,1,0,2013-04-06,2013-04-09,2,0,1,8785,1,0,1,6,105,35,9
33157579,2013-10-23 06:31:26,34,3,205,354,44939,10.1773,746837,1,0,9,2013-12-20,2013-12-22,2,0,1,14875,1,0,1,2,198,750,19
9271164,2014-05-04 06:14:11,2,3,231,48,8278,,1117359,0,0,9,2014-05-16,2014-05-18,4,0,1,25933,6,0,1,2,198,750,4
13069755,2014-07-04 23:06:32,2,3,66,174,8719,2421.3678,513270,0,1,9,2014-07-08,2014-07-11,2,2,1,14978,6,0,1,2,50,636,77
31486514,2014-04-03 05:41:42,2,3,66,220,4948,1729.5687,906581,0,0,3,2014-06-01,2014-06-03,2,0,1,293,1,0,1,2,50,991,35
23534201,2014-11-30 18:12:32,11,3,205,345,17383,1454.344,198339,1,0,0,2014-12-20,2014-12-21,1,0,1,8287,1,0,4,2,198,397,6
6933909,2014-03-13 09:58:32,28,1,68,447,50259,,1192434,0,0,5,2014-03-14,2014-03-15,2,2,1,8217,1,0,2,0,34,43,59
21504792,2014-11-07 05:26:45,2,3,48,424,5957,,28356,0,0,1,2014-12-22,2014-12-26,2,1,1,8745,1,0,1,6,204,27,25
15711032,2014-06-17 20:43:44,2,3,66,174,45898,,966369,0,0,0,2014-07-16,2014-07-18,2,3,1,12003,1,0,1,2,50,654,53
36825516,2013-02-14 13:46:30,37,1,69,585,40970,,599588,0,0,4,2013-04-06,2013-04-07,1,0,1,12267,6,0,1,2,50,1230,41
14928022,2013-01-15 15:09:44,34,3,205,354,25315,148.2815,46863,0,0,9,2013-01-26,2013-01-27,2,0,1,25928,1,0,2,2,198,379,72
24581251,2014-11-03 15:22:24,23,1,1,457,43165,953.8514,596302,0,0,5,2015-03-27,2015-03-30,5,0,2,8245,1,0,1,6,22,245,36
27112425,2013-01-11 23:15:02,2,3,66,462,1263,1050.1057,181118,0,0,9,2013-01-15,2013-01-18,1,0,1,1455,3,1,1,2,50,368,48
36486187,2014-07-10 05:31:41,2,3,29,194,28215,,545779,0,0,9,2014-08-01,2014-08-05,2,3,2,8745,1,0,1,6,204,27,20
102328,2014-10-01 00:30:40,2,3,66,462,41898,2725.0113,397782,0,1,9,2014-11-26,2014-12-06,3,0,1,8825,3,0,1,4,8,111,65
11699926,2014-01-14 23:32:56,2,3,66,346,31371,1523.9213,581357,0,1,9,2014-03-04,2014-03-10,2,0,1,11972,1,0,4,4,8,1456,34
7030946,2013-07-05 22:12:37,23,1,1,341,282,,248924,1,1,9,2013-07-24,2013-07-25,1,0,1,8253,1,0,1,6,70,19,64
12172399,2013-02-16 16:55:47,2,3,66,348,9444,1588.7573,1059449,0,1,9,2013-03-26,2013-04-01,2,3,1,8814,1,0,2,4,51,197,80
13734364,2014-08-18 21:39:51,2,3,66,174,16634,886.0159,178789,0,0,9,2014-09-17,2014-09-19,2,0,1,42600,1,0,1,2,50,1640,8
5384918,2014-12-30 22:06:47,2,3,66,462,14785,0.5043,703175,0,0,2,2015-01-09,2015-01-10,2,0,1,11976,1,0,1,2,50,664,16
1909820,2013-10-01 12:50:20,24,2,3,51,41641,,1170104,0,0,4,2013-10-14,2013-10-15,1,0,1,8254,1,0,1,2,50,365,50
37357020,2014-02-10 19:38:09,2,3,66,220,2086,2179.3569,116753,0,1,1,2014-08-01,2014-08-08,3,1,2,8250,1,0,1,2,50,628,1
3849034,2013-02-18 18:16:04,2,3,66,462,52482,2656.6533,348435,0,0,9,2013-02-24,2013-03-01,2,1,1,8855,1,0,2,2,50,213,26
23526294,2014-05-19 14:31:32,2,3,66,321,1939,,176084,0,0,9,2014-07-03,2014-07-04,2,0,1,27703,6,0,1,2,50,646,59
24943359,2013-08-01 11:11:47,2,3,66,196,2428,2378.0795,648987,0,0,9,2013-09-15,2013-09-22,1,0,1,24150,6,0,2,2,50,967,48
15400976,2013-06-25 11:10:15,2,3,66,462,44851,856.3163,126445,0,0,2,2013-06-26,2013-06-29,2,2,1,8250,1,0,1,2,50,628,24
10086361,2014-03-18 13:55:33,2,3,66,184,15359,1365.912,396944,0,0,9,2014-04-04,2014-04-08,2,1,1,8229,1,0,1,2,50,678,73
5236490,2014-07-22 04:58:50,2,3,66,348,25156,,303695,0,1,1,2014-08-10,2014-08-16,2,1,1,11634,1,0,1,4,174,405,73
8527487,2014-05-16 19:15:11,2,3,66,220,14656,2170.7495,1009016,0,1,0,2014-08-31,2014-09-05,2,0,1,12206,6,0,3,2,50,628,45
26654852,2014-07-07 21:15:47,2,3,66,174,41209,897.0552,42695,0,0,9,2014-08-15,2014-08-16,2,0,1,8844,1,0,1,2,50,672,71
14962165,2014-07-12 13:18:37,2,3,66,174,9351,407.0641,135683,0,1,9,2014-08-26,2014-08-30,2,0,1,8250,1,0,1,2,50,628,19
15078782,2014-04-08 23:47:58,2,3,66,337,11682,4917.559,467436,0,0,0,2014-04-11,2014-04-12,2,0,1,8856,1,0,1,2,50,636,93
33566502,2014-01-15 16:27:09,2,3,66,314,45853,117.1593,805981,0,0,1,2014-07-11,2014-07-13,3,1,1,11569,1,0,2,2,50,623,3
34350948,2014-04-15 14:31:20,2,3,29,194,28215,,1008815,1,0,9,2014-07-25,2014-07-29,4,0,2,8245,1,0,1,6,22,245,22
31273596,2014-10-25 10:47:29,2,3,66,442,3602,1855.3658,303331,0,1,9,2014-12-20,2014-12-24,2,0,1,11335,1,0,1,4,136,196,26
2047349,2014-05-01 06:50:47,2,3,66,311,34626,3658.3039,363072,0,0,0,2014-10-24,2014-10-26,2,0,1,18495,6,0,1,6,77,2,89
49978,2014-11-06 20:23:13,2,3,66,447,33335,7.4052,181701,0,0,9,2014-11-21,2014-11-22,2,0,1,12843,5,0,1,2,50,661,9
15538958,2013-10-26 22:08:19,2,3,66,311,38374,775.3760000000001,491636,0,1,9,2013-11-26,2013-11-29,2,0,1,11335,1,0,6,4,136,196,92
33765701,2013-02-19 16:24:32,8,4,77,824,15015,3918.4001,245659,0,0,9,2013-08-15,2013-08-17,1,1,1,8819,1,0,1,3,168,1242,97
21421037,2014-10-21 08:34:23,30,4,195,991,22648,,970060,0,0,5,2014-11-27,2014-11-30,2,0,1,8184,6,0,1,0,63,1258,98
12062683,2014-09-04 12:06:33,11,3,205,135,41447,,667593,0,0,0,2014-09-10,2014-09-11,1,0,1,8228,1,0,1,2,198,371,6
4407756,2014-10-22 09:28:36,11,3,205,155,5314,2897.7207,588499,0,0,5,2014-11-22,2014-11-24,2,0,1,12495,5,0,1,2,50,699,77
3931180,2013-01-17 03:57:24,2,3,131,322,43421,,563667,1,0,9,2013-01-17,2013-01-18,1,0,1,8225,1,1,1,4,124,1939,62
23020456,2014-11-11 17:21:06,2,3,66,348,48862,1586.1270000000002,699465,0,1,0,2015-04-03,2015-04-10,2,2,1,5405,6,0,1,4,8,126,92
18124219,2014-03-19 22:36:15,24,2,3,59,12765,,1170078,0,0,2,2014-08-23,2014-08-26,1,0,1,12218,6,0,1,2,50,365,39
17779224,2014-10-11 10:09:58,2,3,103,45,38784,,259646,0,0,1,2014-11-09,2014-11-10,2,0,1,12225,6,1,1,2,50,701,16
29456986,2013-05-25 15:54:58,2,3,66,314,4671,115.9401,430617,0,0,9,2013-06-01,2013-06-02,2,1,1,3132,3,1,1,2,50,688,48
